일자,전국,서울,경기,인천,강원,충북,충남,전북,전남,경북,경남,세종,대전,대구,부산,광주,울산,제주
2025-10-19,1534.32,1603.79,1526.73,1528.58,1553.35,1539.16,1539.46,1526.96,1541.41,1525.29,1525.7,1525.02,1527.56,1501.73,1516.15,1523.69,1513.51,1612.32
2025-10-20,1535.0,1609.26,1527.77,1529.53,1553.54,1539.99,1539.7,1527.53,1542.4,1525.5,1525.57,1525.33,1527.99,1502.24,1515.28,1523.13,1514.91,1612.32
2025-10-21,1534.72,1608.4,1527.8,1529.32,1553.25,1539.41,1539.7,1527.32,1542.23,1525.11,1524.86,1525.09,1527.29,1501.48,1515.11,1522.71,1514.36,1612.37
2025-10-22,1534.75,1607.87,1527.96,1530.26,1553.3,1540.12,1539.59,1527.63,1542.38,1525.07,1523.91,1525.17,1527.19,1501.39,1515.34,1523.03,1514.32,1612.24
2025-10-23,1534.9,1607.58,1528.08,1530.49,1553.64,1540.28,1540.04,1527.53,1542.25,1525.3,1524.2,1525.02,1527.41,1502.05,1514.91,1523.76,1514.24,1612.32
2025-10-24,1535.38,1607.55,1528.81,1532.33,1553.74,1540.03,1540.83,1527.82,1542.49,1525.92,1524.12,1526.61,1528.78,1503.32,1515.04,1524.41,1515.14,1612.24
2025-10-25,1536.28,1606.57,1530.03,1535.39,1555.21,1540.51,1541.59,1528.45,1543.89,1526.72,1524.15,1526.62,1529.04,1504.86,1516.31,1526.78,1515.29,1612.53
2025-10-26,1536.81,1607.42,1530.87,1536.62,1555.92,1540.34,1541.72,1528.88,1544.64,1527.1,1524.24,1526.9,1531.36,1505.58,1516.49,1526.66,1516.93,1612.41
2025-10-27,1538.96,1614.99,1533.67,1539.94,1557.15,1542.63,1543.05,1531.31,1545.4,1528.67,1525.55,1528.27,1533.68,1507.98,1518.3,1527.97,1519.98,1612.32
2025-10-28,1541.25,1619.47,1536.63,1543.65,1558.17,1544.55,1544.87,1532.65,1546.24,1530.98,1527.45,1529.29,1535.9,1512.74,1521.77,1530.44,1523.5,1612.52
2025-10-29,1543.48,1622.38,1539.52,1546.36,1559.27,1546.31,1546.42,1535.85,1547.56,1532.87,1529.06,1533.81,1536.68,1515.23,1524.33,1534.22,1530.0,1612.44
2025-10-30,1546.07,1627.56,1542.39,1548.78,1560.29,1548.56,1548.11,1537.62,1549.76,1534.68,1530.91,1537.05,1542.57,1517.41,1525.96,1538.08,1535.91,1624.2
2025-10-31,1549.13,1631.46,1545.8,1552.85,1562.1,1551.53,1550.1,1540.69,1551.69,1537.07,1534.06,1540.55,1548.35,1520.75,1530.67,1541.37,1539.59,1630.33
2025-11-01,1556.24,1643.67,1554.12,1561.68,1568.09,1559.08,1556.17,1547.72,1558.46,1542.95,1539.89,1546.36,1558.48,1528.37,1537.84,1546.79,1545.17,1632.56
2025-11-02,1559.32,1646.95,1558.42,1565.72,1570.89,1562.07,1559.22,1550.49,1560.86,1545.87,1542.32,1547.33,1563.54,1531.09,1539.81,1548.77,1546.81,1633.72
2025-11-03,1563.06,1650.65,1563.1,1568.37,1573.31,1565.75,1562.81,1555.23,1565.05,1548.98,1546.09,1551.86,1568.25,1533.8,1542.07,1551.83,1550.73,1635.06
2025-11-04,1567.42,1654.45,1567.85,1571.6,1576.38,1569.3,1567.59,1559.5,1569.16,1551.79,1549.49,1557.47,1573.11,1536.14,1546.65,1555.76,1558.13,1656.99
2025-11-05,1572.03,1657.88,1573.09,1577.09,1581.36,1572.83,1572.13,1564.33,1573.17,1555.52,1553.71,1562.64,1578.48,1538.4,1550.11,1560.4,1565.73,1668.36
2025-11-06,1575.7,1661.13,1577.21,1582.59,1586.13,1577.1,1577.18,1567.84,1575.21,1558.47,1557.31,1565.83,1582.46,1541.58,1552.44,1563.06,1570.23,1668.68
2025-11-07,1579.33,1663.11,1581.1,1584.74,1591.3,1581.23,1580.95,1571.34,1578.76,1562.08,1560.7,1568.84,1589.06,1544.56,1555.92,1566.35,1573.11,1669.68
2025-11-08,1583.47,1662.57,1585.38,1588.42,1595.77,1587.02,1585.33,1575.59,1581.5,1566.59,1564.36,1580.09,1596.52,1550.06,1558.66,1570.98,1577.84,1672.96
2025-11-09,1585.85,1663.57,1587.75,1589.28,1598.26,1589.63,1587.8,1577.9,1583.23,1569.59,1566.93,1581.55,1599.83,1553.15,1563.67,1572.65,1579.76,1674.06
2025-11-10,1589.98,1670.8,1592.58,1593.67,1601.32,1593.43,1591.75,1581.73,1586.23,1573.48,1570.98,1584.22,1602.61,1558.69,1569.01,1576.76,1582.17,1674.72
2025-11-11,1596.47,1674.56,1599.86,1605.91,1606.1,1600.48,1596.96,1586.39,1594.16,1579.82,1576.22,1592.63,1608.95,1567.69,1577.51,1584.97,1586.59,1678.81
2025-11-12,1603.15,1676.66,1607.71,1618.28,1611.1,1607.77,1603.31,1591.9,1600.18,1587.76,1582.9,1598.67,1614.22,1576.49,1583.08,1592.36,1589.74,1680.15
2025-11-13,1609.87,1682.55,1614.18,1624.47,1617.84,1614.05,1609.18,1598.81,1607.28,1595.9,1590.18,1605.43,1620.16,1584.78,1590.11,1599.2,1597.2,1681.45
2025-11-14,1616.3,1689.27,1620.32,1631.31,1625.0,1619.26,1615.33,1603.04,1613.6,1602.8,1597.21,1615.15,1625.99,1593.17,1597.22,1608.77,1607.73,1683.77
2025-11-15,1622.32,1692.47,1625.93,1636.34,1631.34,1624.16,1620.92,1607.52,1619.53,1609.86,1603.07,1623.02,1631.45,1598.21,1602.47,1617.37,1615.49,1705.75
2025-11-16,1625.7,1695.43,1629.1,1639.75,1635.1,1626.79,1623.94,1610.21,1622.56,1613.16,1607.62,1627.2,1633.24,1601.42,1604.18,1619.95,1621.18,1717.03
2025-11-17,1630.35,1703.75,1633.69,1642.01,1638.41,1631.18,1628.99,1614.44,1626.86,1617.16,1613.13,1630.58,1636.93,1606.79,1609.71,1624.58,1627.58,1720.17
2025-11-18,1636.13,1709.75,1639.06,1645.8,1644.53,1636.74,1635.43,1619.97,1632.53,1622.96,1619.08,1636.28,1642.6,1613.01,1616.08,1630.18,1636.87,1725.27
2025-11-19,1640.9,1712.09,1643.73,1647.84,1648.02,1642.47,1640.07,1624.84,1637.91,1628.46,1624.96,1641.11,1645.74,1619.16,1621.97,1634.2,1641.01,1728.11
2025-11-20,1645.63,1716.91,1648.13,1650.39,1653.88,1646.68,1643.98,1629.71,1642.45,1634.57,1630.73,1644.82,1649.15,1624.69,1629.38,1636.9,1644.0,1729.12
2025-11-21,1650.82,1721.63,1653.07,1652.24,1660.84,1651.16,1648.81,1634.02,1648.61,1641.4,1636.59,1648.86,1656.06,1629.88,1634.52,1642.76,1646.29,1729.63
2025-11-22,1654.43,1722.84,1657.01,1654.63,1666.17,1654.18,1652.51,1636.94,1653.36,1645.69,1640.59,1652.77,1659.39,1634.14,1637.84,1643.79,1648.03,1729.97
2025-11-23,1656.14,1724.17,1658.33,1656.46,1668.94,1655.96,1654.42,1637.91,1655.67,1648.03,1642.49,1655.34,1659.98,1636.11,1639.74,1645.21,1648.3,1730.81
2025-11-24,1658.95,1729.69,1661.25,1658.08,1671.6,1657.94,1657.28,1640.96,1658.64,1651.07,1645.97,1658.15,1662.5,1638.11,1641.68,1647.24,1649.44,1730.59
2025-11-25,1661.14,1731.02,1663.38,1657.73,1674.75,1658.85,1660.07,1642.77,1661.29,1654.11,1648.93,1660.86,1661.0,1641.11,1643.74,1649.61,1649.82,1731.77
2025-11-26,1662.21,1728.61,1663.71,1658.33,1676.55,1659.97,1660.88,1645.32,1662.94,1656.64,1650.95,1661.25,1662.61,1642.22,1643.26,1649.25,1648.84,1732.74
2025-11-27,1662.62,1728.55,1663.51,1657.19,1677.99,1660.51,1661.13,1646.34,1664.09,1657.9,1651.54,1662.27,1662.0,1642.65,1643.55,1648.78,1648.13,1732.79
2025-11-28,1663.07,1728.55,1663.09,1657.15,1679.34,1661.0,1662.19,1646.48,1665.74,1658.59,1652.08,1662.25,1660.96,1642.69,1644.9,1649.8,1648.57,1733.32
2025-11-29,1662.97,1722.28,1662.46,1657.54,1680.24,1660.97,1663.1,1646.92,1666.74,1658.66,1652.32,1661.94,1660.53,1642.83,1645.07,1649.2,1648.15,1734.08
2025-11-30,1662.92,1722.7,1662.36,1658.12,1680.53,1660.79,1663.02,1646.09,1666.84,1658.52,1652.34,1661.48,1660.58,1642.52,1645.46,1649.53,1647.79,1735.77
2025-12-01,1663.41,1727.47,1662.17,1658.06,1680.64,1661.28,1663.59,1648.0,1667.38,1659.07,1652.6,1661.8,1660.82,1642.48,1645.01,1649.12,1647.99,1734.16
2025-12-02,1663.19,1726.99,1661.44,1656.94,1680.64,1661.06,1663.95,1648.22,1667.75,1659.21,1652.36,1661.02,1660.14,1640.99,1644.68,1649.67,1647.81,1734.19
2025-12-03,1662.83,1725.77,1660.72,1656.16,1681.04,1661.11,1664.37,1648.56,1667.79,1658.95,1651.77,1660.47,1659.08,1639.98,1642.42,1648.13,1647.87,1734.32
2025-12-04,1662.63,1725.47,1660.03,1656.05,1680.78,1660.65,1664.48,1648.67,1668.44,1658.68,1651.82,1660.16,1658.01,1639.49,1641.97,1649.92,1646.97,1734.42
2025-12-05,1662.32,1725.19,1659.68,1655.23,1681.01,1659.77,1664.53,1648.66,1668.26,1658.42,1651.39,1659.13,1657.2,1638.42,1641.8,1648.5,1647.35,1734.46
2025-12-06,1661.81,1720.64,1658.89,1654.44,1681.17,1660.38,1664.07,1648.48,1668.64,1657.85,1651.02,1658.11,1656.85,1637.85,1641.74,1648.25,1646.12,1734.08
2025-12-07,1661.5,1720.51,1658.55,1653.86,1680.75,1659.92,1664.17,1648.23,1668.5,1657.81,1650.58,1657.95,1655.0,1637.76,1640.89,1647.35,1645.5,1734.19
2025-12-08,1661.61,1725.16,1658.1,1653.41,1680.61,1659.33,1663.97,1648.72,1668.52,1657.71,1650.92,1656.83,1656.43,1637.35,1641.19,1647.61,1646.17,1734.09
2025-12-09,1660.94,1724.55,1657.09,1653.04,1680.34,1658.64,1663.47,1647.52,1667.98,1656.85,1650.34,1656.75,1655.91,1637.2,1641.98,1646.65,1644.96,1734.14
2025-12-10,1660.05,1723.24,1655.59,1652.18,1679.79,1657.78,1662.72,1647.51,1667.72,1655.95,1649.95,1655.28,1654.43,1635.18,1640.28,1644.91,1645.73,1734.08
2025-12-11,1658.92,1722.39,1654.11,1651.26,1678.69,1656.49,1661.26,1646.22,1667.53,1654.79,1649.22,1653.72,1653.16,1633.22,1639.8,1643.82,1644.52,1733.72
2025-12-12,1657.62,1720.46,1652.35,1649.62,1677.75,1655.82,1659.88,1645.27,1666.33,1653.56,1648.39,1653.17,1651.24,1631.33,1637.92,1642.36,1643.47,1733.9
2025-12-13,1656.26,1714.77,1650.53,1648.27,1676.8,1654.59,1658.9,1644.03,1666.19,1652.62,1647.37,1653.28,1649.83,1629.75,1635.89,1641.44,1642.72,1733.77
2025-12-14,1655.63,1714.21,1649.65,1648.7,1676.14,1653.77,1658.34,1643.58,1665.62,1651.86,1646.99,1652.16,1649.14,1629.12,1635.14,1640.74,1641.74,1733.55
2025-12-15,1655.01,1718.48,1648.88,1647.25,1675.72,1652.88,1657.59,1642.79,1664.79,1650.65,1646.64,1650.92,1647.96,1627.36,1634.97,1639.36,1641.28,1733.7
2025-12-16,1653.3,1717.17,1646.38,1646.66,1674.46,1651.56,1655.53,1641.67,1664.27,1648.97,1645.37,1649.22,1644.88,1625.4,1633.56,1637.82,1640.73,1727.09
2025-12-17,1651.26,1715.0,1644.06,1645.84,1674.02,1649.6,1654.24,1640.12,1663.15,1647.82,1643.42,1645.08,1641.71,1623.3,1631.36,1634.66,1639.41,1709.29
2025-12-18,1649.39,1712.61,1641.87,1641.15,1672.11,1648.02,1652.56,1638.41,1661.79,1646.17,1642.39,1644.81,1639.46,1621.49,1629.87,1632.15,1638.9,1705.31
2025-12-19,1647.4,1709.75,1639.72,1639.28,1669.74,1646.1,1650.59,1636.79,1660.32,1644.06,1641.06,1641.58,1636.58,1618.66,1627.25,1630.14,1638.48,1702.93
2025-12-20,1645.59,1705.93,1637.25,1637.56,1669.15,1644.24,1649.31,1634.69,1658.96,1641.91,1639.97,1639.63,1634.83,1616.34,1626.36,1629.18,1637.67,1701.08
2025-12-21,1644.71,1703.13,1636.3,1636.08,1668.14,1643.04,1648.58,1633.52,1659.19,1641.02,1638.83,1639.16,1634.03,1615.51,1625.97,1629.43,1637.07,1701.33
2025-12-22,1643.88,1707.3,1635.3,1634.72,1667.05,1642.26,1646.86,1633.25,1658.54,1639.85,1637.99,1638.84,1632.69,1613.8,1624.29,1627.79,1636.57,1700.91
2025-12-23,1641.74,1705.38,1632.82,1632.57,1664.95,1640.43,1645.25,1630.98,1656.05,1637.68,1636.05,1636.66,1630.98,1611.93,1623.04,1624.8,1634.64,1698.07
2025-12-24,1640.12,1703.11,1631.43,1631.68,1664.34,1638.73,1643.51,1629.52,1655.3,1635.74,1634.58,1635.17,1628.11,1609.87,1620.24,1621.39,1632.74,1694.84
2025-12-25,1638.6,1701.79,1629.46,1630.5,1663.59,1637.37,1642.19,1627.61,1654.31,1634.29,1633.22,1633.3,1625.61,1608.29,1620.09,1618.79,1629.86,1693.58
2025-12-26,1637.9,1700.67,1629.06,1632.18,1663.2,1636.93,1641.02,1626.43,1653.96,1633.4,1632.71,1632.63,1624.22,1606.6,1618.73,1616.56,1629.12,1693.74
2025-12-27,1636.64,1695.09,1628.25,1631.41,1662.67,1635.42,1639.67,1625.15,1652.84,1632.42,1631.29,1631.63,1621.39,1604.84,1617.4,1616.77,1628.69,1693.06
2025-12-28,1636.01,1694.58,1627.41,1631.91,1662.19,1635.11,1639.4,1624.22,1652.35,1631.92,1630.57,1631.73,1618.7,1603.68,1616.51,1615.59,1627.9,1693.35
2025-12-29,1635.24,1698.58,1626.56,1629.63,1660.78,1633.91,1637.98,1623.22,1652.03,1630.57,1629.97,1630.13,1620.25,1602.94,1615.69,1614.08,1627.09,1693.17
2025-12-30,1633.42,1697.26,1623.96,1627.56,1659.4,1632.58,1636.61,1622.3,1650.24,1628.94,1628.23,1628.39,1617.77,1601.08,1613.83,1611.82,1624.38,1691.3
2025-12-31,1631.8,1694.68,1621.89,1627.09,1658.27,1631.5,1634.32,1620.67,1649.34,1627.94,1626.54,1627.05,1616.16,1598.81,1611.34,1610.34,1623.05,1690.65
2026-01-01,1629.88,1693.19,1619.83,1626.35,1656.69,1630.45,1632.55,1619.22,1647.24,1625.52,1624.22,1624.84,1614.09,1596.18,1609.5,1607.83,1620.26,1689.74
2026-01-02,1628.62,1692.22,1618.69,1624.89,1655.85,1628.8,1630.87,1616.8,1646.27,1624.72,1623.0,1621.17,1612.48,1595.72,1608.41,1606.86,1620.23,1686.93
2026-01-03,1626.44,1686.33,1616.28,1623.11,1654.41,1627.58,1629.01,1615.01,1645.58,1622.81,1621.49,1616.81,1611.69,1594.32,1605.61,1605.22,1617.71,1673.85
2026-01-04,1625.45,1685.67,1615.28,1621.66,1653.59,1627.1,1627.32,1613.8,1644.8,1621.6,1620.95,1616.97,1610.81,1593.27,1605.0,1604.37,1617.57,1671.2
2026-01-05,1624.05,1688.66,1613.79,1617.55,1651.56,1626.25,1625.92,1612.33,1643.46,1620.17,1619.01,1615.56,1609.3,1591.27,1604.83,1602.93,1615.65,1668.45
2026-01-06,1620.89,1685.84,1610.36,1611.59,1648.59,1623.92,1622.74,1609.22,1641.35,1617.36,1616.18,1610.72,1606.89,1588.24,1600.35,1599.58,1610.4,1665.66
2026-01-07,1617.5,1681.7,1606.32,1607.75,1646.4,1620.94,1618.96,1607.16,1638.17,1613.98,1612.82,1608.3,1603.96,1584.77,1597.46,1594.26,1607.21,1662.37
2026-01-08,1613.82,1676.35,1602.69,1605.16,1643.9,1617.48,1615.72,1603.85,1634.96,1610.08,1609.11,1606.09,1600.91,1578.56,1593.61,1589.71,1600.8,1659.54
2026-01-09,1610.49,1671.88,1599.22,1603.85,1641.17,1615.12,1612.1,1600.93,1632.06,1606.91,1605.95,1599.7,1595.34,1573.98,1588.05,1587.03,1595.65,1658.18
2026-01-10,1607.8,1665.37,1596.48,1602.56,1638.27,1612.83,1609.53,1598.5,1630.46,1604.0,1604.03,1596.36,1593.43,1570.92,1585.69,1583.94,1591.85,1653.63
2026-01-11,1606.48,1664.67,1595.4,1600.38,1636.99,1611.42,1608.46,1597.61,1629.52,1602.67,1602.52,1595.11,1592.46,1569.21,1584.45,1583.28,1590.09,1646.04
2026-01-12,1604.83,1668.52,1593.58,1595.29,1635.35,1609.97,1606.53,1596.59,1627.27,1600.81,1601.08,1593.42,1589.56,1566.37,1582.46,1581.44,1589.31,1643.74
2026-01-13,1601.76,1665.93,1590.95,1587.63,1632.47,1605.98,1604.45,1592.77,1623.92,1597.98,1597.41,1591.75,1587.6,1563.97,1581.56,1577.43,1585.21,1641.61
2026-01-14,1599.31,1662.66,1588.47,1584.41,1630.97,1604.12,1602.46,1589.85,1620.73,1595.57,1594.49,1589.89,1586.28,1562.24,1579.11,1574.27,1583.0,1640.06
2026-01-15,1597.52,1660.85,1586.29,1582.93,1629.91,1602.83,1601.0,1588.26,1618.23,1593.55,1592.85,1589.17,1584.73,1560.79,1576.52,1573.19,1581.35,1638.92
2026-01-16,1595.7,1660.28,1584.76,1583.03,1627.91,1601.22,1598.59,1586.52,1615.62,1591.1,1591.01,1586.3,1583.76,1558.33,1574.79,1570.68,1580.38,1637.78
2026-01-17,1593.73,1655.12,1582.35,1581.96,1626.64,1599.55,1596.96,1585.16,1613.57,1589.56,1589.28,1583.17,1581.59,1557.28,1572.17,1567.92,1578.41,1636.02
2026-01-18,1592.62,1654.24,1582.18,1581.26,1625.9,1598.13,1595.93,1584.3,1612.96,1588.04,1587.73,1582.55,1580.26,1555.63,1570.79,1568.28,1576.59,1623.27
2026-01-19,1591.84,1658.04,1581.75,1579.29,1624.53,1597.68,1595.72,1583.22,1611.2,1586.54,1587.22,1581.9,1579.81,1553.45,1569.97,1567.66,1575.02,1619.93
2026-01-20,1590.12,1658.08,1580.25,1579.17,1622.62,1596.06,1593.49,1581.15,1609.65,1584.94,1585.45,1579.91,1578.47,1551.41,1566.99,1565.73,1574.55,1614.25
2026-01-21,1588.46,1657.14,1579.28,1578.96,1620.61,1594.69,1591.69,1579.27,1607.63,1583.14,1583.06,1578.65,1577.34,1548.93,1564.95,1563.31,1571.65,1612.05
2026-01-22,1587.23,1656.51,1578.32,1578.18,1618.78,1594.14,1590.36,1578.22,1606.29,1580.93,1581.85,1579.13,1576.52,1548.02,1562.7,1562.38,1570.54,1610.5
2026-01-23,1586.4,1655.62,1577.78,1577.12,1618.23,1592.79,1589.36,1577.2,1605.4,1580.17,1581.25,1578.21,1576.1,1547.31,1562.16,1561.33,1568.29,1608.92
2026-01-24,1585.2,1651.52,1576.74,1577.13,1616.82,1591.97,1588.15,1576.57,1603.93,1579.17,1579.97,1579.0,1574.78,1546.76,1560.69,1560.05,1566.59,1608.65
2026-01-25,1584.77,1651.92,1576.52,1576.86,1616.37,1591.95,1587.6,1576.27,1602.83,1578.79,1579.33,1577.98,1573.62,1546.2,1560.45,1559.4,1565.44,1609.09
2026-01-26,1584.65,1655.53,1576.85,1577.2,1615.36,1591.58,1587.73,1575.77,1601.79,1578.07,1579.0,1577.28,1572.76,1545.79,1560.27,1559.74,1564.09,1608.05
2026-01-27,1583.81,1656.29,1575.83,1575.98,1613.92,1590.42,1587.04,1574.81,1601.09,1577.11,1577.69,1578.06,1573.14,1544.94,1559.28,1559.69,1564.68,1607.99
2026-01-28,1582.97,1655.52,1575.27,1575.33,1612.27,1590.94,1586.24,1573.99,1599.72,1575.72,1577.26,1575.84,1572.75,1543.53,1558.6,1558.77,1562.73,1606.24
2026-01-29,1582.35,1654.05,1574.29,1574.49,1612.51,1591.17,1586.01,1573.2,1598.73,1575.22,1576.49,1576.47,1572.86,1542.75,1558.56,1558.26,1560.68,1606.24
2026-01-30,1582.11,1653.37,1574.31,1574.82,1612.02,1591.12,1586.33,1572.79,1598.25,1574.56,1576.22,1576.78,1572.4,1542.71,1558.19,1558.17,1558.92,1605.47
2026-01-31,1581.8,1649.71,1573.72,1574.61,1612.04,1591.41,1586.73,1572.89,1598.18,1574.43,1576.14,1576.27,1571.98,1542.95,1556.73,1557.34,1558.53,1606.11
2026-02-01,1581.72,1649.64,1574.21,1574.12,1611.23,1591.24,1586.66,1572.34,1598.13,1574.11,1575.79,1575.82,1572.97,1542.71,1556.07,1558.08,1558.11,1606.3
2026-02-02,1582.1,1654.1,1574.94,1574.07,1610.6,1591.32,1586.93,1573.05,1597.72,1573.8,1576.24,1576.11,1572.81,1542.84,1556.66,1558.32,1558.23,1606.73
2026-02-03,1581.75,1655.02,1574.85,1574.46,1610.47,1590.97,1586.37,1572.1,1596.86,1573.23,1575.61,1576.86,1570.49,1542.01,1557.28,1558.55,1557.65,1607.92
2026-02-04,1581.58,1654.39,1574.94,1573.98,1609.37,1591.28,1586.11,1572.16,1597.42,1572.7,1575.06,1577.09,1572.5,1541.61,1555.54,1558.38,1556.69,1608.6
2026-02-05,1581.56,1653.65,1575.26,1575.26,1609.33,1591.02,1586.24,1572.15,1596.67,1572.6,1574.85,1576.16,1572.99,1541.88,1555.99,1557.52,1555.83,1609.04
2026-02-06,1581.65,1653.33,1575.6,1579.39,1609.25,1590.85,1585.88,1571.94,1595.26,1572.78,1574.86,1575.53,1572.46,1541.43,1558.6,1558.56,1554.89,1609.69
2026-02-07,1581.71,1650.1,1575.73,1581.36,1609.36,1590.49,1586.07,1572.21,1595.85,1572.21,1575.09,1576.0,1573.41,1541.75,1558.5,1560.43,1554.83,1610.32
2026-02-08,1581.52,1650.33,1575.71,1581.56,1608.99,1590.23,1585.65,1571.8,1595.81,1572.01,1574.84,1576.23,1573.51,1541.15,1557.17,1561.33,1554.82,1610.34
2026-02-09,1582.3,1655.16,1576.88,1583.6,1608.82,1590.99,1586.11,1572.51,1595.89,1572.02,1575.43,1576.23,1574.15,1541.55,1558.4,1562.51,1553.94,1610.58
2026-02-10,1582.61,1655.27,1577.53,1583.25,1608.77,1591.25,1586.93,1572.98,1595.88,1572.14,1575.65,1577.02,1574.26,1541.67,1558.85,1562.29,1554.56,1610.88
2026-02-11,1583.42,1654.48,1579.02,1585.13,1608.82,1591.43,1587.41,1574.93,1596.69,1572.63,1576.68,1578.65,1574.32,1542.08,1557.77,1564.74,1554.39,1611.27
2026-02-12,1584.31,1655.73,1580.31,1586.47,1608.76,1592.49,1588.14,1575.73,1597.16,1573.31,1576.89,1579.29,1575.54,1543.31,1560.32,1566.78,1554.77,1611.37
2026-02-13,1585.24,1655.78,1581.78,1587.24,1609.59,1594.22,1588.57,1577.04,1597.67,1573.26,1578.2,1580.22,1576.94,1544.12,1559.73,1568.72,1555.21,1613.54
2026-02-14,1586.31,1652.71,1583.23,1590.22,1610.17,1595.29,1589.57,1578.25,1598.59,1574.2,1578.67,1581.08,1578.5,1544.62,1562.42,1568.92,1555.98,1620.31
2026-02-15,1587.01,1654.23,1584.01,1592.47,1610.27,1596.24,1590.09,1579.23,1598.8,1574.78,1578.72,1581.08,1580.04,1546.44,1562.72,1568.98,1556.91,1622.08
2026-02-16,1587.6,1659.64,1584.53,1592.98,1610.4,1596.91,1590.33,1579.44,1598.89,1575.51,1578.9,1581.55,1580.4,1547.31,1562.59,1569.29,1556.5,1623.64
2026-02-17,1587.55,1659.84,1584.65,1593.08,1610.28,1596.87,1589.75,1579.47,1598.7,1575.55,1579.27,1581.63,1580.92,1547.09,1561.74,1569.11,1555.79,1623.99
2026-02-18,1587.5,1659.33,1584.49,1593.0,1609.99,1596.65,1589.46,1579.8,1598.74,1575.41,1579.48,1581.03,1580.47,1546.95,1562.03,1570.01,1556.0,1623.86
2026-02-19,1587.97,1657.49,1584.86,1591.15,1610.52,1596.52,1590.03,1580.3,1600.14,1575.85,1580.04,1581.55,1581.25,1547.99,1563.31,1572.5,1557.43,1624.38
2026-02-20,1589.37,1659.58,1586.72,1596.91,1610.77,1597.97,1591.56,1581.67,1600.27,1577.08,1580.99,1581.88,1583.18,1548.25,1566.64,1573.64,1558.02,1624.31
2026-02-21,1590.82,1657.92,1588.6,1606.95,1611.25,1599.98,1592.06,1582.27,1601.77,1578.45,1582.06,1582.03,1585.53,1550.59,1565.96,1576.47,1559.73,1625.08
2026-02-22,1591.29,1658.3,1589.31,1609.23,1611.52,1600.75,1592.63,1582.4,1601.57,1578.65,1582.36,1583.13,1585.09,1551.27,1565.62,1578.08,1560.98,1624.88
2026-02-23,1592.97,1664.91,1591.11,1615.45,1612.1,1601.54,1594.06,1583.23,1602.45,1579.8,1584.11,1584.14,1586.15,1552.31,1567.37,1581.79,1562.62,1624.44
2026-02-24,1593.98,1666.26,1592.91,1618.42,1612.26,1602.29,1594.64,1583.95,1603.42,1580.73,1584.16,1584.92,1586.47,1553.5,1569.3,1582.16,1563.89,1625.13
2026-02-25,1594.93,1666.25,1594.27,1618.73,1613.13,1603.22,1595.63,1584.96,1603.95,1581.67,1584.8,1586.17,1588.06,1554.73,1569.9,1583.61,1565.5,1625.47
2026-02-26,1595.98,1667.58,1595.64,1620.09,1613.69,1603.61,1596.27,1585.52,1604.67,1582.52,1585.66,1588.23,1590.08,1555.9,1572.28,1586.09,1568.15,1625.37
2026-02-27,1596.94,1667.31,1596.95,1620.34,1614.43,1604.29,1596.86,1586.44,1605.5,1583.01,1586.64,1588.36,1589.88,1556.75,1573.23,1587.81,1570.37,1632.25
2026-02-28,1597.77,1664.05,1597.63,1620.45,1615.06,1605.25,1597.76,1586.98,1606.58,1583.79,1587.31,1590.08,1590.43,1557.75,1575.67,1589.05,1572.7,1641.13
2026-03-01,1600.39,1666.03,1599.62,1622.49,1618.23,1608.36,1600.82,1589.65,1608.73,1586.5,1590.03,1592.0,1594.98,1560.42,1578.0,1592.86,1576.64,1643.42
2026-03-02,1605.94,1679.79,1605.0,1625.54,1624.28,1611.81,1605.09,1595.24,1612.49,1592.5,1595.24,1596.38,1600.68,1566.65,1586.55,1597.97,1587.32,1644.65
2026-03-03,1621.35,1696.02,1623.39,1645.47,1639.88,1624.33,1617.12,1610.42,1621.66,1605.74,1610.07,1608.97,1619.49,1586.65,1608.57,1615.22,1615.53,1646.28
2026-03-04,1706.66,1792.24,1720.33,1767.73,1690.86,1689.55,1701.82,1685.06,1673.06,1683.79,1692.38,1721.77,1731.35,1698.05,1717.72,1703.96,1716.95,1794.46
2026-03-05,1811.05,1883.47,1827.04,1849.85,1768.35,1798.13,1814.53,1800.35,1763.42,1798.21,1800.57,1829.16,1856.94,1829.43,1815.91,1810.26,1833.0,1828.84
2026-03-06,1878.18,1945.62,1896.64,1924.82,1833.97,1868.13,1887.83,1865.85,1823.44,1871.7,1867.71,1881.0,1927.28,1906.83,1875.63,1855.57,1915.67,1836.76
2026-03-07,1907.04,1962.86,1923.58,1941.06,1855.64,1902.16,1920.88,1897.18,1852.54,1905.99,1900.62,1904.31,1941.71,1930.62,1889.48,1873.36,1937.54,1927.61
2026-03-08,1917.34,1967.98,1932.88,1946.93,1863.42,1915.41,1932.83,1904.41,1863.18,1920.83,1910.48,1913.02,1944.41,1942.04,1895.95,1881.97,1941.68,1966.48
2026-03-09,1923.82,1971.37,1938.32,1950.61,1872.16,1926.33,1945.13,1912.99,1869.78,1928.87,1920.2,1920.75,1946.98,1945.14,1898.17,1885.06,1949.57,1930.19
2026-03-10,1931.91,1971.18,1943.69,1950.1,1883.9,1934.62,1953.72,1918.27,1881.33,1940.17,1931.61,1925.3,1948.47,1946.06,1904.46,1889.37,1957.43,1974.78
